"text","post_text","shared_text","time","video_id","likes","comments","shares"
"The lava keeps flowing at Hawaii's Kilauea volcano, which also caused a 6.9 earthquake on Friday. NPR’s Merrit Kennedy joins us to discuss the big unanswered questions about the volcano – including when its eruption will end.","The lava keeps flowing at Hawaii's Kilauea volcano, which also caused a 6.9 earthquake on Friday. NPR’s Merrit Kennedy joins us to discuss the big unanswered questions about the volcano – including when its eruption will end.","","09/05/2018 11:19",1.01569e+16,252,219,91
"New from Jazz Night In America: It isn’t typically news when a jazz group makes a change in personnel, but The Bad Plus isn’t a typical jazz group. After 17 years without a single sub, Orrin Evans joined the band— a shakeup of existential proportions. ""It didn’t feel real to me until we walked into that studio, and I’m like, 'We’re making history right now.'"" Watch and see how they handle it.","New from Jazz Night In America: It isn’t typically news when a jazz group makes a change in personnel, but The Bad Plus isn’t a typical jazz group. After 17 years without a single sub, Orrin Evans joined the band— a shakeup of existential proportions. ""It didn’t feel real to me until we walked into that studio, and I’m like, 'We’re making history right now.'"" Watch and see how they handle it.","","08/05/2018 16:34",1.99191e+15,217,26,45
"It’s Teacher Appreciation Week. And while their work is honored and praised, many American educators are also speaking up for better pay and support.","It’s Teacher Appreciation Week. And while their work is honored and praised, many American educators are also speaking up for better pay and support.","","08/05/2018 11:24",1.01569e+16,455,118,163
"Today's Headlines with Korva Coleman: President Trump says he’ll announce his decision on the Iran nuclear deal this afternoon. Also, a Senate committee will hold a hearing today to examine Puerto Rico’s electric grid. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: President Trump says he’ll announce his decision on the Iran nuclear deal this afternoon. Also, a Senate committee will hold a hearing today to examine Puerto Rico’s electric grid. Tuning in live? Post your questions in the comments.","","08/05/2018 10:00",1.01569e+16,163,215,22
"The inmates at the Kewanee Life Skills Re-Entry Center in Illinois, many convicted of serious crimes, are free to walk where they please — take art classes and even garden — as long as they attend job training classes.

And state officials say that approach can keep inmates from committing crimes that will send them back to prison. From member station WBEZ.","The inmates at the Kewanee Life Skills Re-Entry Center in Illinois, many convicted of serious crimes, are free to walk where they please — take art classes and even garden — as long as they attend job training classes.

And state officials say that approach can keep inmates from committing crimes that will send them back to prison. From member station WBEZ.","","07/05/2018 13:51",1.01562e+16,4191,138,1090
"Transmitted to humans by ticks, Lyme disease can cause a red rash, fever and fatigue – and if untreated, it can cause serious damage to joints, the heart and the nervous system. Here’s a reminder of how to prevent it.","Transmitted to humans by ticks, Lyme disease can cause a red rash, fever and fatigue – and if untreated, it can cause serious damage to joints, the heart and the nervous system. Here’s a reminder of how to prevent it.","","07/05/2018 11:18",1.01569e+16,395,203,414
"Today's Headlines with Korva Coleman: President Trump is tweeting in support of his nominee to lead the CIA, Gina Haspel, who faces a tough Senate confirmation hearing this week. Also, more than a year after her husband took office, first lady Melania Trump is scheduled to unveil her policy priorities during an announcement at the White House this afternoon. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: President Trump is tweeting in support of his nominee to lead the CIA, Gina Haspel, who faces a tough Senate confirmation hearing this week. Also, more than a year after her husband took office, first lady Melania Trump is scheduled to unveil her policy priorities during an announcement at the White House this afternoon. Tuning in live? Post your questions in the comments.","","07/05/2018 10:00",1.01569e+16,98,211,11
"From StoryCorps: No one succeeds alone. Storyteller Dr. William Lynn Weaver revisits the difficult experience of helping integrate a Tennessee high school in 1964, and the ways his success came in spite of some teachers and because of others — one, in particular, whose largest contribution took decades to be revealed.","From StoryCorps: No one succeeds alone. Storyteller Dr. William Lynn Weaver revisits the difficult experience of helping integrate a Tennessee high school in 1964, and the ways his success came in spite of some teachers and because of others — one, in particular, whose largest contribution took decades to be revealed.","","04/05/2018 18:00",1.01563e+16,6860,274,7597
"President Trump and Vice President Pence speak at the NRA’s annual convention.","President Trump and Vice President Pence speak at the NRA’s annual convention.","","04/05/2018 13:02",1.01569e+16,580,7264,1880
"Today’s Headlines with Korva Coleman: President Trump will address members of the National Rifle Association today in Dallas. Also, many Arizona teachers will head back to class today following a six-day walkout. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: President Trump will address members of the National Rifle Association today in Dallas. Also, many Arizona teachers will head back to class today following a six-day walkout. Tuning in live? Post your questions in the comments.","","04/05/2018 09:58",1.01569e+16,122,220,23
"When Congress passed its spending bill last week, it gave the military an additional $61 billion – and it has just six months to spend it. NPR national security correspondent Greg Myre joins us to explain what the Pentagon is going to buy with all that cash.","When Congress passed its spending bill last week, it gave the military an additional $61 billion – and it has just six months to spend it. NPR national security correspondent Greg Myre joins us to explain what the Pentagon is going to buy with all that cash.","","27/03/2018 11:39",1.01568e+16,79,159,101
"Today's Headlines with Nora Raum: Russian Foreign Minister Sergei Lavrov says the decision by two dozen countries to expel Russian diplomats is the result of “colossal blackmail” by the United States. Also, the FBI is investigating suspicious packages received by multiple government facilities around Washington, D.C. Tuning in live? Post your questions in the comments.","Today's Headlines with Nora Raum: Russian Foreign Minister Sergei Lavrov says the decision by two dozen countries to expel Russian diplomats is the result of “colossal blackmail” by the United States. Also, the FBI is investigating suspicious packages received by multiple government facilities around Washington, D.C. Tuning in live? Post your questions in the comments.","","27/03/2018 10:00",1.01568e+16,127,154,23
"Watch Soccer Mommy perform ""Wildflowers"" from uncommon OBJECTS, an eclectic antiques emporium in Austin, Texas, in NPR Music's latest South X Lullaby. https://n.pr/2G8CbUw","Watch Soccer Mommy perform ""Wildflowers"" from uncommon OBJECTS, an eclectic antiques emporium in Austin, Texas, in NPR Music's latest South X Lullaby. https://n.pr/2G8CbUw","","27/03/2018 01:40",1.9332e+15,242,18,41
"President Trump has ordered the expulsion of 60 Russian officials from the U.S. and ordered the closure of the Russian Consulate in the Seattle. It’s in response to the nerve agent poisoning of a former Russian spy and his daughter in the U.K. earlier this month. NPR National Security Editor Philip Ewing answers your questions.","President Trump has ordered the expulsion of 60 Russian officials from the U.S. and ordered the closure of the Russian Consulate in the Seattle. It’s in response to the nerve agent poisoning of a former Russian spy and his daughter in the U.K. earlier this month. NPR National Security Editor Philip Ewing answers your questions.","","26/03/2018 11:19",1.01568e+16,215,152,46
"Today's Headlines with Nora Raum: President Trump has ordered the expulsion of 60 Russian intelligence officers from the United States. Also, about 100 people were injured in clashes with Spanish police in Catalonia as Catalan separatists called for the release of jailed leaders. Tuning in live? Post your questions in the comments.","Today's Headlines with Nora Raum: President Trump has ordered the expulsion of 60 Russian intelligence officers from the United States. Also, about 100 people were injured in clashes with Spanish police in Catalonia as Catalan separatists called for the release of jailed leaders. Tuning in live? Post your questions in the comments.","","26/03/2018 09:59",1.01568e+16,324,432,46
"Scientists have learned to “read” bones to help identify ancient humans and crime victims. Now Skunk Bear has applied those same techniques to discover the origin of a mysterious classroom skeleton.","Scientists have learned to “read” bones to help identify ancient humans and crime victims. Now Skunk Bear has applied those same techniques to discover the origin of a mysterious classroom skeleton.","","25/03/2018 10:31",3.26617e+14,10245,474,5687
"""March for Our Lives"" is underway in the nation's capital as hundreds of thousands rally around the country for stricter gun control laws.","""March for Our Lives"" is underway in the nation's capital as hundreds of thousands rally around the country for stricter gun control laws.","","24/03/2018 14:01",1.01568e+16,26129,4564,4857
"White House spending bill update: The president says he is holding a “news conference” after threatening to veto a spending bill passed by Congress. There is a midnight deadline to avoid a government shutdown.","White House spending bill update: The president says he is holding a “news conference” after threatening to veto a spending bill passed by Congress. There is a midnight deadline to avoid a government shutdown.","","23/03/2018 13:25",1.01568e+16,230,4211,175
"President Trump is threatening to veto a massive spending bill hours before the government would shut down without the funding. The Senate passed the $1.3 trillion bill late Thursday, and most lawmakers have already left Washington. NPR’s Domenico Montanaro answers your questions.","President Trump is threatening to veto a massive spending bill hours before the government would shut down without the funding. The Senate passed the $1.3 trillion bill late Thursday, and most lawmakers have already left Washington. NPR’s Domenico Montanaro answers your questions.","","23/03/2018 11:19",1.01568e+16,89,170,46
"Today's Headlines with Korva Coleman: President Trump is threatening to veto a $1.3 trillion spending bill that was passed by the Senate last night. Also, National Security Adviser H.R. McMaster is leaving his post and will be replaced by former U.N. Ambassador John Bolton. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: President Trump is threatening to veto a $1.3 trillion spending bill that was passed by the Senate last night. Also, National Security Adviser H.R. McMaster is leaving his post and will be replaced by former U.N. Ambassador John Bolton. Tuning in live? Post your questions in the comments.","","23/03/2018 09:59",1.01568e+16,176,375,35
"Shakey Graves' charisma is matched by his warm blending of blues and country. Watch him perform a previously unreleased track in our latest episode.","Shakey Graves' charisma is matched by his warm blending of blues and country. Watch him perform a previously unreleased track in our latest episode.","","22/03/2018 20:33",5.55983e+14,3686,508,755
"The war in Yemen has been raging for nearly three years and the U.N. calls it the worst humanitarian crisis in the world. NPR’s Steve Inskeep just returned from a trip to Yemen, which has been difficult for journalists to access, and he’s going to walk us through what he saw.","The war in Yemen has been raging for nearly three years and the U.N. calls it the worst humanitarian crisis in the world. NPR’s Steve Inskeep just returned from a trip to Yemen, which has been difficult for journalists to access, and he’s going to walk us through what he saw.","","22/03/2018 11:30",1.01567e+16,161,166,123
"Today's Headlines with Korva Coleman: Members of Congress are set to debate a huge spending bill worth $1.3 trillion. Also, President Trump is expected to announce new trade actions against China. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: Members of Congress are set to debate a huge spending bill worth $1.3 trillion. Also, President Trump is expected to announce new trade actions against China. Tuning in live? Post your questions in the comments.","","22/03/2018 10:00",1.01567e+16,169,295,37
"There's so much information — and anxiety — out there about how much time your kids should spend using devices. Here are three rules that can help you limit screen time and maximize its benefits. http://n.pr/2FPQ36e","There's so much information — and anxiety — out there about how much time your kids should spend using devices. Here are three rules that can help you limit screen time and maximize its benefits. http://n.pr/2FPQ36e","","22/03/2018 07:00",1.01567e+16,1382,85,811
"Though much of 'Historian' deals with loss, Lucy Dacus told NPR that her recent record is ultimately about hope. Watch her perform the title track in a South X Lullaby from Austin's SXSW supported by Spire.","Though much of 'Historian' deals with loss, Lucy Dacus told NPR that her recent record is ultimately about hope. Watch her perform the title track in a South X Lullaby from Austin's SXSW supported by Spire.","","22/03/2018 02:30",1.92768e+15,53,7,13
"Today’s Headlines with Korva Coleman: Police in Austin say a suspect in a series of bombings that killed two people is now dead. Also, the Senate Intelligence Committee is hearing from top election and intelligence officials about potential threats and fixes heading into the 2018 midterm elections. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: Police in Austin say a suspect in a series of bombings that killed two people is now dead. Also, the Senate Intelligence Committee is hearing from top election and intelligence officials about potential threats and fixes heading into the 2018 midterm elections. Tuning in live? Post your questions in the comments.","","21/03/2018 10:00",1.01567e+16,121,165,18
"Election security hearing: Homeland security and state elections officials are testifying before the Senate intelligence committee about cyberattacks on the 2016 presidential election and what is needed to combat such attacks during the 2018 midterms.","Election security hearing: Homeland security and state elections officials are testifying before the Senate intelligence committee about cyberattacks on the 2016 presidential election and what is needed to combat such attacks during the 2018 midterms.","","21/03/2018 09:33",1.01567e+16,1117,1629,634
"An unprecedented number of women are running for major office in the U.S. this year – but many are running in tough districts. NPR political reporter Danielle Kurtzleben joins us to talk about why they’re running, their odds of winning, and how they’ll still make an impact, even if they lose.","An unprecedented number of women are running for major office in the U.S. this year – but many are running in tough districts. NPR political reporter Danielle Kurtzleben joins us to talk about why they’re running, their odds of winning, and how they’ll still make an impact, even if they lose.","","20/03/2018 11:08",1.01567e+16,333,77,107
"Today’s Headlines with Korva Coleman: A package destined for an address in Austin, Texas, exploded at a FedEx distribution facility near San Antonio early this morning. Meanwhile, the British government is seeking a warrant to search servers owned by Cambridge Analytica, a London-based firm accused of improperly accessing data on 50 million Facebook users for political purposes. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: A package destined for an address in Austin, Texas, exploded at a FedEx distribution facility near San Antonio early this morning. Meanwhile, the British government is seeking a warrant to search servers owned by Cambridge Analytica, a London-based firm accused of improperly accessing data on 50 million Facebook users for political purposes. Tuning in live? Post your questions in the comments.","","20/03/2018 10:00",1.01567e+16,218,287,53
"Surrounded by an art installation featuring wires and woolen yarns, the Australian singer-songwriter's sharp wit stands out in a sweetly quiet song that rages loudly. More South X Lullabies: http://n.pr/2IzUAY0","Surrounded by an art installation featuring wires and woolen yarns, the Australian singer-songwriter's sharp wit stands out in a sweetly quiet song that rages loudly. More South X Lullabies: http://n.pr/2IzUAY0","","20/03/2018 02:02",1.92484e+15,64,0,5
"Today’s Headlines with Korva Coleman: An explosion Sunday night in Austin, Texas, has injured two men. It's the fourth bombing in the past three weeks. Also, a top White House lawyer says President Trump is not considering firing special counsel Robert Mueller, after the president openly criticized Mueller over the weekend. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: An explosion Sunday night in Austin, Texas, has injured two men. It's the fourth bombing in the past three weeks. Also, a top White House lawyer says President Trump is not considering firing special counsel Robert Mueller, after the president openly criticized Mueller over the weekend. Tuning in live? Post your questions in the comments.","","19/03/2018 09:59",1.01567e+16,137,218,33
"Jorge Drexler, the first Uruguayan to win an Academy Award, performs ""Silencio"" -- a song with the pulsing rhythm and goofiness of Blur's ""Boys & Girls"" -- from the Othmer Library at the Brooklyn Historical Society. It may be part of our Night Owl series, but this tune is peppy.","Jorge Drexler, the first Uruguayan to win an Academy Award, performs ""Silencio"" -- a song with the pulsing rhythm and goofiness of Blur's ""Boys & Girls"" -- from the Othmer Library at the Brooklyn Historical Society. It may be part of our Night Owl series, but this tune is peppy.","","17/03/2018 02:30",5.53417e+14,1228,86,567
"And we're back: In about a dozen airports around the country so far, there are now facial scanners at the gate that will send your photo to U.S. Customs and Border Protection. How do the scanners work? And what happens to the data after it’s collected? NPR’s Brian Naylor gives us the low down.","And we're back: In about a dozen airports around the country so far, there are now facial scanners at the gate that will send your photo to U.S. Customs and Border Protection. How do the scanners work? And what happens to the data after it’s collected? NPR’s Brian Naylor gives us the low down.","","16/03/2018 11:18",1.01567e+16,66,91,68
"In about a dozen airports around the country so far, there are now facial scanners at the gate that will send your photo to U.S. Customs and Border Protection. How do the scanners work? And what happens to the data after it’s collected? NPR’s Brian Naylor gives us the low down.","In about a dozen airports around the country so far, there are now facial scanners at the gate that will send your photo to U.S. Customs and Border Protection. How do the scanners work? And what happens to the data after it’s collected? NPR’s Brian Naylor gives us the low down.","","16/03/2018 11:12",1.01567e+16,112,170,92
"How the invention of the 747 and some bad French phone lines led to the creation of the modern credit card.","How the invention of the 747 and some bad French phone lines led to the creation of the modern credit card.","","16/03/2018 11:00",1.01567e+16,1177,44,498
"Today’s Headlines with Korva Coleman: The British foreign secretary has claimed that Russian President Vladimir Putin directed the poisoning of a former Russian spy in Britain last week. Also, airstrikes continue in the region of eastern Ghouta in Syria. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: The British foreign secretary has claimed that Russian President Vladimir Putin directed the poisoning of a former Russian spy in Britain last week. Also, airstrikes continue in the region of eastern Ghouta in Syria. Tuning in live? Post your questions in the comments.","","16/03/2018 10:00",1.01567e+16,90,149,25
"A sheriff in Alabama used $750,000 that was meant for county inmates' food to buy a beach house -- and it's all legal, under a decades-old law.","A sheriff in Alabama used $750,000 that was meant for county inmates' food to buy a beach house -- and it's all legal, under a decades-old law.","","15/03/2018 11:20",1.01567e+16,275,631,787
"Today’s Headlines with Korva Coleman: Russia says it will expel British diplomats in retaliation for Britain’s decision to kick out 23 Russian envoys after last week’s nerve agent attack on a Russian ex-spy. Also, the United States' largest radio broadcaster, iHeartMedia, has filed for bankruptcy to mitigate debt of more than $20 billion. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: Russia says it will expel British diplomats in retaliation for Britain’s decision to kick out 23 Russian envoys after last week’s nerve agent attack on a Russian ex-spy. Also, the United States' largest radio broadcaster, iHeartMedia, has filed for bankruptcy to mitigate debt of more than $20 billion. Tuning in live? Post your questions in the comments.","","15/03/2018 10:00",1.01567e+16,139,164,37
"Theoretical physicist Stephen Hawking, a superstar scientist whose work ranged from explaining gravity and time to appearing on The Simpsons, died Wednesday at age 76.","Theoretical physicist Stephen Hawking, a superstar scientist whose work ranged from explaining gravity and time to appearing on The Simpsons, died Wednesday at age 76.","","14/03/2018 11:08",1.01567e+16,270,102,158
"Today’s Headlines with Korva Coleman: Stephen Hawking, the world-renowned physicist who changed the way we think about the nature of the universe, has died at the age of 76. Also, Prime Minister Theresa May announced that Britain is expelling 23 Russian diplomats in response to a nerve-agent attack on a former Russian spy. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: Stephen Hawking, the world-renowned physicist who changed the way we think about the nature of the universe, has died at the age of 76. Also, Prime Minister Theresa May announced that Britain is expelling 23 Russian diplomats in response to a nerve-agent attack on a former Russian spy. Tuning in live? Post your questions in the comments.","","14/03/2018 09:59",1.01567e+16,229,305,39
"Hearing on guns, school safety: A parent and teacher from Florida’s Marjory Stoneman Douglas High School, along with lawmakers and Justice Department officials, are speaking before the Senate Judiciary Committee. Watch the hearing live.","Hearing on guns, school safety: A parent and teacher from Florida’s Marjory Stoneman Douglas High School, along with lawmakers and Justice Department officials, are speaking before the Senate Judiciary Committee. Watch the hearing live.","","14/03/2018 09:32",1.01567e+16,2552,4582,1365
"The Second Amendment casts a long shadow across gun discussions in the U.S. Gun rights advocates warn that those in favor of gun control want to take away the rights written into the Constitution. But actually changing the Constitution is purposefully a cumbersome process, NPR's senior political editor and correspondent explains.","The Second Amendment casts a long shadow across gun discussions in the U.S. Gun rights advocates warn that those in favor of gun control want to take away the rights written into the Constitution. But actually changing the Constitution is purposefully a cumbersome process, NPR's senior political editor and correspondent explains.","","14/03/2018 04:00",1.01567e+16,1027,221,458
"From StoryCorps: One day in 1989 in Pembroke Pines, Fla. — just a 30-minute drive south of Marjory Stoneman Douglas High School in Parkland — 10-year-old Sean Smith fatally shot his younger sister, Erin, while playing with his father’s gun. He and his mother talk about that day.","From StoryCorps: One day in 1989 in Pembroke Pines, Fla. — just a 30-minute drive south of Marjory Stoneman Douglas High School in Parkland — 10-year-old Sean Smith fatally shot his younger sister, Erin, while playing with his father’s gun. He and his mother talk about that day.","","14/03/2018 01:01",1.01562e+16,1067,217,1390
"Rasha al-Ahmed fled nearly 1000 miles only to find that the refugee camp was full. Now, she, her husband and three kids live in a makeshift community just outside Moria Camp in Greece. No one knows how long they'll be stuck there.","Rasha al-Ahmed fled nearly 1000 miles only to find that the refugee camp was full. Now, she, her husband and three kids live in a makeshift community just outside Moria Camp in Greece. No one knows how long they'll be stuck there.","","13/03/2018 15:32",1.01567e+16,217,96,306
"Today's Headlines with Korva Coleman: President Trump has fired Secretary of State Rex Tillerson and will nominate current CIA director Mike Pompeo to replace him. Also, the British government has given the Russian ambassador until the end of today to explain why a former Russian spy and his daughter were poisoned with a highly restricted and highly toxic military-grade nerve agent. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: President Trump has fired Secretary of State Rex Tillerson and will nominate current CIA director Mike Pompeo to replace him. Also, the British government has given the Russian ambassador until the end of today to explain why a former Russian spy and his daughter were poisoned with a highly restricted and highly toxic military-grade nerve agent. Tuning in live? Post your questions in the comments.","","13/03/2018 10:00",1.01567e+16,288,440,125
"The Trump administration is endorsing legislation to improve background checks for gun purchases and is setting up a federal commission to explore school safety. It’s the first formal policy response since the school shooting last month in Parkland, Fla. NPR White House Correspondent Tamara Keith answers your questions.","The Trump administration is endorsing legislation to improve background checks for gun purchases and is setting up a federal commission to explore school safety. It’s the first formal policy response since the school shooting last month in Parkland, Fla. NPR White House Correspondent Tamara Keith answers your questions.","","12/03/2018 11:18",1.01567e+16,250,320,81
"Today's Headlines with Korva Coleman: President Trump is creating a commission to examine school safety following the Parkland, Fla., shootings. Also, schools across the country are preparing for a student walkout on Wednesday to protest gun violence and call for action from Congress. Tuning in live? Post your questions in the comments.","Today's Headlines with Korva Coleman: President Trump is creating a commission to examine school safety following the Parkland, Fla., shootings. Also, schools across the country are preparing for a student walkout on Wednesday to protest gun violence and call for action from Congress. Tuning in live? Post your questions in the comments.","","12/03/2018 10:00",1.01567e+16,256,267,53
"It's been 50 years since 1968, one of the most momentous years in modern U.S. history. NPR’s senior political editor and correspondent Ron Elving explains some of the key moments from that consequential time.","It's been 50 years since 1968, one of the most momentous years in modern U.S. history. NPR’s senior political editor and correspondent Ron Elving explains some of the key moments from that consequential time.","","10/03/2018 09:01",1.01567e+16,1391,71,788
"In a surprise announcement, President Trump has agreed to talk to North Korean leader Kim Jong Un. The time and place of the high-stakes meeting are still up in the air. We’re going to hash out what this means and what’s going to be involved in preparing for this meeting. NPR diplomatic correspondent Michele Kelemen answers your questions.","In a surprise announcement, President Trump has agreed to talk to North Korean leader Kim Jong Un. The time and place of the high-stakes meeting are still up in the air. We’re going to hash out what this means and what’s going to be involved in preparing for this meeting. NPR diplomatic correspondent Michele Kelemen answers your questions.","","09/03/2018 11:26",1.01567e+16,130,254,36
"Today’s Headlines with Korva Coleman: The U.S. added 313,000 jobs last month. Also, the White House says President Trump has accepted an invitation to meet with North Korea leader Kim Jong Un within the next few months. If you’re tuning into our Live broadcast, submit your questions or comments.","Today’s Headlines with Korva Coleman: The U.S. added 313,000 jobs last month. Also, the White House says President Trump has accepted an invitation to meet with North Korea leader Kim Jong Un within the next few months. If you’re tuning into our Live broadcast, submit your questions or comments.","","09/03/2018 09:59",1.01567e+16,200,242,27
"How did women go from being at the center of the computing world to being sidelined?

Learn more about this sharp decline from Planet Money. http://n.pr/2jpzb63","How did women go from being at the center of the computing world to being sidelined?

Learn more about this sharp decline from Planet Money. http://n.pr/2jpzb63","","08/03/2018 11:45",1.01567e+16,843,94,565
"Do we have answers at last about Amelia Earhart’s fate? A new forensic analysis of bones found on a Pacific island in 1940 says that the evidence strongly supports the theory that they are Earhart’s bones. They were initially thought to be a man’s bones, but scientists say forensic methods have improved. NPR reporter Scott Neuman walks us through it.","Do we have answers at last about Amelia Earhart’s fate? A new forensic analysis of bones found on a Pacific island in 1940 says that the evidence strongly supports the theory that they are Earhart’s bones. They were initially thought to be a man’s bones, but scientists say forensic methods have improved. NPR reporter Scott Neuman walks us through it.","","08/03/2018 11:18",1.01567e+16,323,147,100
"“There are something like 5,000 euphemisms for periods,” says Jennifer Weiss-Wolf, author of ""Periods in Public"" – and there are infinitely more experiences. These five people tackle the period taboo head on.","“There are something like 5,000 euphemisms for periods,” says Jennifer Weiss-Wolf, author of ""Periods in Public"" – and there are infinitely more experiences. These five people tackle the period taboo head on.","","08/03/2018 10:02",1.01567e+16,5716,307,2825
"Today’s Headlines with Korva Coleman: British police say a Russian ex-spy and his daughter, who are in critical condition after collapsing in southern England over the weekend, were exposed to a nerve agent. Also, President Trump is hinting that he’ll discuss steel and aluminum tariffs at a White House meeting today; a spokeswoman has said he’ll take executive action by the end of the week. Tuning in live? Post your questions in the comments.","Today’s Headlines with Korva Coleman: British police say a Russian ex-spy and his daughter, who are in critical condition after collapsing in southern England over the weekend, were exposed to a nerve agent. Also, President Trump is hinting that he’ll discuss steel and aluminum tariffs at a White House meeting today; a spokeswoman has said he’ll take executive action by the end of the week. Tuning in live? Post your questions in the comments.","","08/03/2018 09:59",1.01567e+16,124,176,26
"As the Paralympics get underway, NPR's Seoul-based correspondent, Elise Hu, has a tip for cheering on Korean athletes.","As the Paralympics get underway, NPR's Seoul-based correspondent, Elise Hu, has a tip for cheering on Korean athletes.","","08/03/2018 08:00",1.01567e+16,494,87,88
"From NPR Music: During Slingshot artist Haley Heynderickx's soundcheck at Kings County Distillery, our Night Owl became so moved that he flew away. He left only a golden feather in his stead. She sang the wayward owl a fitting goodbye with her beautiful song, ""No Face.""","From NPR Music: During Slingshot artist Haley Heynderickx's soundcheck at Kings County Distillery, our Night Owl became so moved that he flew away. He left only a golden feather in his stead. She sang the wayward owl a fitting goodbye with her beautiful song, ""No Face.""","","08/03/2018 01:41",5.49078e+14,214,15,64
"From WBEZ: Chicago Police and the Cook County Sheriff’s Office tried to stop a person from legally carrying a gun thousands of times in 2016. A governor-appointed board often issued the license anyways.

“If it's not doing what it was intended to do then I think it's time to revisit the wisdom of this system,” said Cara Smith, chief policy officer for the Cook County Sheriff’s Office. http://bit.ly/2FgCCf8","From WBEZ: Chicago Police and the Cook County Sheriff’s Office tried to stop a person from legally carrying a gun thousands of times in 2016. A governor-appointed board often issued the license anyways.

“If it's not doing what it was intended to do then I think it's time to revisit the wisdom of this system,” said Cara Smith, chief policy officer for the Cook County Sheriff’s Office. http://bit.ly/2FgCCf8","","08/03/2018 00:30",1.01561e+16,175,49,99
"A neo-Nazi organization has been connected to killings in three states. NPR’s Greg Myre joins us to talk about such extremist groups and how the U.S. government handles cases that may be connected to domestic terrorism.","A neo-Nazi organization has been connected to killings in three states. NPR’s Greg Myre joins us to talk about such extremist groups and how the U.S. government handles cases that may be connected to domestic terrorism.","","07/03/2018 11:20",1.01567e+16,292,272,509
"Today’s Headlines with Korva Coleman: Texas held the first primary election of the year on Tuesday, with Democratic turnout hitting a record high. Also, another winter storm is projected to hit the northeast, just days after the nor’easter knocked out power for millions; up to a foot of snow is expected to fall in parts of Pennsylvania north to Maine. Have a question? Post it in the comments.","Today’s Headlines with Korva Coleman: Texas held the first primary election of the year on Tuesday, with Democratic turnout hitting a record high. Also, another winter storm is projected to hit the northeast, just days after the nor’easter knocked out power for millions; up to a foot of snow is expected to fall in parts of Pennsylvania north to Maine. Have a question? Post it in the comments.","","07/03/2018 09:59",1.01567e+16,207,187,31
"Trump holds press conference with Swedish PM: President Trump and Swedish Prime Minister Stefan Lofven will take questions from reporters. The two leaders are expected to discuss economic growth, innovation and security in addition to what the journalists raise.","Trump holds press conference with Swedish PM: President Trump and Swedish Prime Minister Stefan Lofven will take questions from reporters. The two leaders are expected to discuss economic growth, innovation and security in addition to what the journalists raise.","","06/03/2018 15:26",1.01567e+16,209,2147,136
"To environmentalists’ delight, Sonic Drive-In has released a new burger. Wait — what? NPR’s Dan Charles explains how the “signature slingers” use mushrooms to slash greenhouse gas emissions.","To environmentalists’ delight, Sonic Drive-In has released a new burger. Wait — what? NPR’s Dan Charles explains how the “signature slingers” use mushrooms to slash greenhouse gas emissions.","","06/03/2018 11:15",1.01567e+16,307,82,66
"Today's Headlines with Korva Coleman: In a potential breakthrough with North Korea, South Korea says the north is willing to begin negotiations to abandon its nuclear weapons. Also, today Texas holds the first in the nation primary in this year’s midterm election. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: In a potential breakthrough with North Korea, South Korea says the north is willing to begin negotiations to abandon its nuclear weapons. Also, today Texas holds the first in the nation primary in this year’s midterm election. Have a question? Post it in the comments.","","06/03/2018 10:00",1.01567e+16,344,353,84
"Today's Headlines with Korva Coleman: Today was President Trump's deadline for the Deferred Action for Childhood Arrivals program, or DACA. Also, hundreds of thousands of people remain without power from Virginia to Massachusetts after a deadly winter storm on Friday. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: Today was President Trump's deadline for the Deferred Action for Childhood Arrivals program, or DACA. Also, hundreds of thousands of people remain without power from Virginia to Massachusetts after a deadly winter storm on Friday. Have a question? Post it in the comments.","","05/03/2018 10:00",1.01567e+16,123,138,40
"When you sit down with a bowl of popcorn to watch the Oscars, you’ll be enjoying a snack that is thousands of years old. Explore the history and science of popcorn in this bite-sized episode from Skunk Bear.","When you sit down with a bowl of popcorn to watch the Oscars, you’ll be enjoying a snack that is thousands of years old. Explore the history and science of popcorn in this bite-sized episode from Skunk Bear.","","04/03/2018 16:30",3.19711e+14,6504,617,4462
"It's a bold moral stance, it's a major business innovation it's ... the price tag?","It's a bold moral stance, it's a major business innovation it's ... the price tag?","","04/03/2018 15:30",1.01567e+16,416,17,122
